,metabolite,reaction,x_flux,x_minimum,x_maximum,x_Flux_type,y_flux,y_minimum,y_maximum,y_Flux_type
0,adn_e,EX_adn_e,8.563476495684329,0.0,74.3737955127827,uptake,31.05442072308581,0.0,493.0682885268969,uptake
1,alaala_e,EX_alaala_e,2.8637037456092256,-22.22222222222184,1000.0,uptake,0.0,-1000.0,0.0,secretion
2,ca2_e,EX_ca2_e,0.1490557799589601,0.1341502019630642,0.14905577995896033,uptake,0.2643329215506988,0.23789962939559506,0.2643329215506602,uptake
3,cgly_e,EX_cgly_e,2.639074823803639,0.0,113.61797875594259,uptake,4.680089283078534,0.0,304.21208035476013,uptake
4,cl_e,EX_cl_e,0.1490557799589601,0.1341502019630642,0.14905577995896024,uptake,0.2643329215506988,0.23789962939559506,0.26433292155066007,uptake
5,cobalt2_e,EX_cobalt2_e,0.002863703745609226,0.002577333371048305,0.0028637037456092267,uptake,0.0050784422968434,0.004570598067158409,0.005078442296842658,uptake
6,cu2_e,EX_cu2_e,0.0203036595563694,0.018273293600732474,0.020303659556369365,uptake,0.036006155884619695,0.03240554029615314,0.03600615588461434,uptake
7,cytd_e,EX_cytd_e,8.723672083211941,0.0,9.471214570424053,uptake,0.0,-1000.0,306.4246256239979,secretion
8,fe2_e,EX_fe2_e,0.19229770651765954,-999.7987618103888,0.19229770651696654,uptake,0.0,-999.3362120427089,17.611294829156183,secretion
9,fe3_e,EX_fe3_e,0.2235979884571684,0.2012381896114448,1000.0,uptake,0.7375421747706163,0.35687229708378254,1000.0,uptake
10,glyc3p_e,EX_glyc3p_e,964.2402726767161,695.5971478455408,1000.0,uptake,39.92127940453318,0.0,185.92915146407083,uptake
11,glyclt_e,EX_glyclt_e,0.002863703745609226,-35.90770491878288,0.0028637037456094028,uptake,-0.033974778965884425,-184.44945690461472,599.9694226989227,secretion
12,gsn_e,EX_gsn_e,0.005727407491218452,0.0,46.543699943756664,uptake,0.0,-1000.0,0.0,secretion
13,h2s_e,EX_h2s_e,4.531725266314222,-107.22016103565232,7.156634918839937,uptake,0.0,-299.9999999999929,304.2120803547579,secretion
14,k_e,EX_k_e,5.589749252167024,5.030774326950325,5.589749252167033,uptake,9.912763872477552,8.921487485228525,9.912763872476127,uptake
15,mal__L_e,EX_mal__L_e,0.016494933574712434,0.0,1000.0,uptake,0.0,-1000.0,1000.0,secretion
16,mg2_e,EX_mg2_e,0.24842629993160026,0.22358366993844042,0.24842629993160037,uptake,0.4405548692511649,0.3964993823259919,0.44055486925110043,uptake
17,mn2_e,EX_mn2_e,0.019788192882159765,0.017809373593943804,0.019788192882159772,uptake,0.035092036271187926,0.03158283264406463,0.03509203627118279,uptake
18,o2_e,EX_o2_e,449.58320689186377,0.04834433070754492,1000.0,uptake,270.3062446287717,0.0,1000.0,uptake
19,pnto__R_e,EX_pnto__R_e,0.016494933574709752,-67.82247611246636,0.016494933574706484,uptake,0.029251827629818004,-149.9736733551296,0.029251827629799526,uptake
20,pro__L_e,EX_pro__L_e,6.330360314856481,-197.81464037468183,6.330360314856492,uptake,0.0,-989.8964644426305,11.226150619287061,secretion
21,thm_e,EX_thm_e,0.006386059352708569,0.005747453417437709,0.006386059352708572,uptake,0.011324926321960775,0.0,0.011324926321959092,uptake
22,thymd_e,EX_thymd_e,0.7493167220761116,0.0,0.7493167220761119,uptake,1.2640242876843253,0.0,35.802651475749684,uptake
23,urea_e,EX_urea_e,47.95327764245777,-33.33333333333245,1000.0,uptake,0.0,-409.5944014033097,328.7832042099766,secretion
24,zn2_e,EX_zn2_e,0.009765229772527452,0.008788706795274713,0.009765229772527455,uptake,0.017317488232235983,0.015585739409010162,0.01731748823223345,uptake
25,4abut_e,EX_4abut_e,0.0,-1000.0,0.0,secretion,0.0,0.0,0.0,secretion
26,ac_e,EX_ac_e,0.0,0.0,0.0,secretion,0.0,0.0,0.0,secretion
27,acac_e,EX_acac_e,0.0,0.0,529.2794650040114,secretion,0.0,0.0,1000.0,secretion
28,acald_e,EX_acald_e,0.0,-1000.0,1000.0,secretion,-968.4691198206194,-1000.0,1000.0,secretion
29,ala__D_e,EX_ala__D_e,0.0,-1000.0,1000.0,secretion,0.0,-1000.0,695.8154583449765,secretion
30,ala__L_e,EX_ala__L_e,0.0,-1000.0,1000.0,secretion,-941.8272560406483,-1000.0,695.8154583449672,secretion
31,asp__L_e,EX_asp__L_e,0.0,0.0,200.0000000000019,secretion,24.599365072833788,0.0,1000.0,uptake
32,but_e,EX_but_e,0.0,0.0,0.0,secretion,0.0,0.0,299.9999999999862,secretion
33,cell6_e,EX_cell6_e,0.0,0.0,27.894921517084654,secretion,0.0,0.0,25.285553257795684,secretion
34,chol_e,EX_chol_e,0.0,-40.089443777308105,0.0,secretion,0.0,0.0,999.9999999999998,secretion
35,co2_e,EX_co2_e,-163.97899836992937,-1000.0,43.87875270208946,secretion,-1000.0,-1000.0,1000.0,secretion
36,dad_2_e,EX_dad_2_e,0.0,0.0,56.843718024671254,secretion,0.0,0.0,1000.0,secretion
37,dcyt_e,EX_dcyt_e,0.0,0.0,0.7491763794788803,secretion,0.0,0.0,657.5664084199551,secretion
38,duri_e,EX_duri_e,0.0,0.0,0.7491763794788802,secretion,968.4640413783209,0.0,1000.0,uptake
39,etha_e,EX_etha_e,0.0,-25.000000000000195,0.0,secretion,0.0,0.0,657.5664084199512,secretion
40,etoh_e,EX_etoh_e,-4.227428106306036,-1000.0000000000001,999.9999999999982,secretion,0.0,-1000.0,1000.0,secretion
41,for_e,EX_for_e,0.0,0.0,215.46169351292602,secretion,0.0,-1000.0,1000.0,secretion
42,gal_e,EX_gal_e,0.0,0.0,99.99999999999972,secretion,0.0,0.0,109.57073078378137,secretion
43,galt_e,EX_galt_e,0.0,0.0,116.12123312256675,secretion,0.0,0.0,149.99999999999477,secretion
44,glc__D_e,EX_glc__D_e,0.0,-1000.0,181.31698986104507,secretion,0.0,-1000.0,164.35609617567047,secretion
45,glcur_e,EX_glcur_e,0.0,-104.905680230123,0.0,secretion,0.0,0.0,0.0,secretion
46,glu__L_e,EX_glu__L_e,0.0,-999.9999999999993,999.9999999999993,secretion,26.772989160304146,-140.30505305685267,1000.0,uptake
47,glyc_e,EX_glyc_e,-0.002863703745609226,-25.00257733337199,-0.002577333371048305,secretion,0.0,-1000.0,1000.0,secretion
48,gua_e,EX_gua_e,0.0,0.0,0.0,secretion,12.329543777122375,0.0,175.48819150439718,uptake
49,h2_e,EX_h2_e,0.0,0.0,0.0,secretion,501.2258428666957,-1000.0,1000.0,uptake
50,h2o_e,EX_h2o_e,-289.2004236782943,-1000.0,1000.0,secretion,1000.0,-1000.0,1000.0,uptake
51,h_e,EX_h_e,-760.4986762064044,-1000.0,1000.0,secretion,1000.0,-1000.0,1000.0,uptake
52,hxan_e,EX_hxan_e,0.0,0.0,0.0,secretion,0.0,0.0,219.18880280665198,secretion
53,ile__L_e,EX_ile__L_e,0.0,0.0,0.0,secretion,14.754347620596175,13.278912858534666,14.754347620594007,uptake
54,lac__D_e,EX_lac__D_e,-887.724041594065,-1000.0,1000.0000000000002,secretion,0.0,-1000.0,1000.0,secretion
55,lac__L_e,EX_lac__L_e,-0.016494933574712434,-1000.0,0.0,secretion,0.0,-1000.0,0.0,secretion
56,lcts_e,EX_lcts_e,0.0,0.0,79.74848061365415,secretion,0.0,0.0,82.17804808783526,secretion
57,leu__L_e,EX_leu__L_e,0.0,0.0,0.0,secretion,22.87995686439155,20.59196117794946,22.8799568643882,uptake
58,meoh_e,EX_meoh_e,0.0,0.0,0.0,secretion,0.0,-1000.0,1000.0000000000009,secretion
59,nh4_e,EX_nh4_e,0.0,-1000.0,1000.0,secretion,-962.9474310807761,-1000.0,-342.43359158004523,secretion
60,no2_e,EX_no2_e,0.0,-540.8442691199116,0.0,secretion,0.0,-999.999999999999,657.5664084199491,secretion
61,no3_e,EX_no3_e,0.0,0.0,540.8442691199092,secretion,0.0,0.0,1000.0,secretion
62,no_e,EX_no_e,0.0,0.0,1000.0,secretion,0.0,0.0,1000.0,secretion
63,pi_e,EX_pi_e,-936.0014905005211,-974.5850960414282,-670.1822438869942,secretion,0.0,-1000.0,45.01794742565335,secretion
64,ppa_e,EX_ppa_e,0.0,0.0,70.60662189594247,secretion,0.0,0.0,299.9999999999908,secretion
65,pyr_e,EX_pyr_e,0.0,0.0,0.0,secretion,0.0,0.0,0.0,secretion
66,raffin_e,EX_raffin_e,0.0,0.0,59.81136046023967,secretion,0.0,0.0,54.785365391890934,secretion
67,spmd_e,EX_spmd_e,0.0,-28.571428571427642,0.0,secretion,0.0,-74.99999999999811,0.0,secretion
68,tol_e,EX_tol_e,0.0,0.0,0.0,secretion,0.0,0.0,0.0,secretion
69,udcpo5_e,EX_udcpo5_e,0.0,-3.1250000000000107,0.0,secretion,0.0,-43.019007322977444,0.0,secretion
70,uri_e,EX_uri_e,0.0,0.0,9.471214570424026,secretion,15.540287350455667,0.0,493.06828852702546,uptake
71,val__L_e,EX_val__L_e,0.0,0.0,0.0,secretion,21.49003799216846,19.341034192948857,21.49003799216532,uptake
72,5drib_c,sink_5drib_c,-0.005727407491218452,-0.005727407491218436,-0.00515466674209661,secretion,0.0,-99.99999999998316,0.0,secretion
